ssid,rssi,mac,lat,lng,alt,hdop,sat,calidad,timestamp,color
OTI-LIBRE,-89,70:3A:0E:65:0A:A2,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:53.975646,red
Labicer01,-89,18:D6:C7:F0:A6:88,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:54.426698,red
WIFI-DOCENTE-3P_R1,-89,04:18:D6:01:57:7E,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:55.382072,red
WIN,-90,44:3B:14:7D:6B:70,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:55.881728,red
DraKo,-90,70:3A:0E:65:0A:A3,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:58.082909,red
Test-WIFI-1PR2,-90,00:4F:69:70:1C:FD,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:58.693364,red
EL OLIMPO,-91,00:1D:0F:D4:91:94,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:40:59.301331,red
TP-LINK_86F399,-91,E8:DE:27:86:F3:99,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:00.992209,red
DECANATO_FC,-91,24:A4:3C:B2:4D:2E,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:02.582427,red
OTI-ADMIN,-91,70:3A:0E:65:0A:A0,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:02.997096,red
OGC-ADMIN,-91,70:3A:0E:65:0A:A1,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:03.870140,red
CQuark2.4,-91,D4:6E:0E:28:25:AD,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:04.481432,red
LabSolarIngFisica,-91,78:54:2E:52:F2:C0,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:05.080295,red
moto g54 5G_2449,-91,D2:C8:9E:1B:A2:A9,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:06.683208,red
sala4 ,-92,68:D7:9A:0C:95:0C,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:07.090050,red
Labicer02,-92,18:D6:C7:D3:E3:8C,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:07.702778,red
TP-Link_8996,-92,70:4F:57:56:89:95,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:09.584355,red
[LG_Wall-Mount A/C]6535,-92,D6:8D:26:1B:65:35,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:09.992254,red
SECRETARIA,-93,98:DA:C4:63:8E:98,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:10.383061,red
Cesarin78,-93,74:22:BB:7F:07:2C,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:10.789947,red
RAK7289CV2_D59D,-94,AC:1F:09:0C:D5:9D,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:11.185842,red
SMART_MACHINES10,-94,7C:DB:98:34:45:D4,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:11.793001,red
Estefania,-94,08:33:ED:F3:16:DF,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:15.485551,red
TUTORIA-FIEE,-94,84:D8:1B:69:45:FE,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:20.698852,red
FC-CC2.4G,-95,14:CC:20:67:C5:F5,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:23.895356,red
Test-WIFI-2PR2,-97,00:4F:69:70:1C:F9,-12.0178,-77.050735,131.5,0.95,9,Mala,2025-06-21T14:41:24.488514,red
VISITANTE 2,-67,08:40:F3:9F:10:40,-12.017638,-77.050674,131.5,0.95,9,Buena,2025-06-21T14:41:29.343247,green
TeleMallqui,-73,B2:A6:11:D3:04:F9,-12.017638,-77.050674,131.5,0.95,9,Intermedia,2025-06-21T14:41:30.046945,orange
RAK7289CV2_D59D,-82,AC:1F:09:0C:D5:9D,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:30.458564,red
Labicer02,-82,18:D6:C7:D3:E3:8C,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:30.858563,red
SMART_MACHINES10,-85,7C:DB:98:34:45:D4,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:31.454958,red
Visitante,-86,08:40:F3:9F:0E:80,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:32.952188,red
Lopez,-86,B0:CC:FE:37:29:E0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:34.750837,red
FIIS_Estudiantes,-87,00:81:C4:F0:36:F1,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:35.761017,red
junior2,-87,80:26:89:64:45:16,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:36.262111,red
JAZMIN,-87,BC:1E:85:91:88:24,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:36.846977,red
DIRECT-D5-HP Smart Tank 710-720,-88,26:6A:0E:8B:92:D5,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:37.669546,red
MARISOL,-88,C0:C9:E3:09:9C:FB,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:39.458009,red
Labicer01,-88,18:D6:C7:F0:A6:88,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:39.858228,red
MOVISTAR-WIFI6-BC10,-88,08:33:ED:EF:BC:1F,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:45.267659,red
moto g54 5G_2449,-88,D2:C8:9E:1B:A2:A9,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:47.853381,red
UNI_LIBRE_H,-88,CC:20:8C:BA:DF:70,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:48.460569,red
DIRECT-80-HP DeskJet 5820 series,-88,18:60:24:CD:4E:81,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:48.859745,red
OGC-ADMIN,-89,70:3A:0E:65:0A:A1,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:53.429418,red
OTI-LIBRE,-89,70:3A:0E:65:0A:A2,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:54.036586,red
ALVA AGUILAR,-89,2C:96:82:DF:1C:D8,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:56.044847,red
CAMILA1996 2.4G,-89,98:1A:35:8F:12:B4,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:57.057414,red
FIIS_Docentes,-89,00:81:C4:F0:36:F0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:57.951043,red
HUAWEI P smart 2019,-90,54:BA:D6:1D:E6:B9,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:41:59.652976,red
UNI LIBRE,-90,70:3A:0E:65:82:80,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:00.755193,red
DraKo,-90,70:3A:0E:65:0A:A3,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:01.352461,red
DrxLab,-90,FC:5A:1D:25:E6:58,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:01.793750,red
OTI-ADMIN,-91,70:3A:0E:65:0A:A0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:02.220979,red
SPIN_UNI,-91,3C:52:A1:24:92:E1,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:03.671293,red
MOVISTAR_068A,-91,A0:64:8F:09:06:8D,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:05.259746,red
CQuark2.4,-92,D4:6E:0E:28:25:AD,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:06.366950,red
Perritos,-92,2C:96:82:CE:95:F0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:07.349537,red
Skynets,-92,5C:62:8B:21:BB:A3,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:09.355677,red
VARGAS RAMOS ,-93,A4:17:8B:68:40:A0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:10.447325,red
SOPORTE-OTI_2.4G,-94,60:E3:27:AD:C3:56,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:13.058745,red
SmartCity 2.4GHz,-94,60:E3:27:3A:31:B1,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:13.882705,red
Gisma,-94,14:EB:B6:34:9E:B7,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:14.663929,red
LabSolarIngFisica,-95,78:54:2E:52:F2:C0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:15.763936,red
AYME,-95,E8:6D:E9:33:0A:C0,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:18.166363,red
ALCIDES,-96,2C:96:82:FE:DC:60,-12.017638,-77.050674,131.5,0.95,9,Mala,2025-06-21T14:42:19.031775,red
TeleMallqui,-52,B2:A6:11:D3:04:F9,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:42:24.983250,green
DrxLab,-75,FC:5A:1D:25:E6:58,-12.017275,-77.050423,130.2,0.95,8,Intermedia,2025-06-21T14:42:27.361500,orange
MARISOL,-80,C0:C9:E3:09:9C:FB,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:27.668984,red
VISITANTE 2,-81,08:40:F3:9F:10:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:28.251078,red
Gisma,-81,14:EB:B6:34:9E:B7,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:28.855098,red
LIBIPMET,-81,24:A4:3C:99:3B:A2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:31.056352,red
TP-Link_4E5E,-82,CC:32:E5:8B:4E:5E,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:31.372254,red
TP-Link_EAE0,-82,68:FF:7B:19:EA:E0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:31.974095,red
TP-Link_4EB8,-83,B0:4E:26:B2:4E:B8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:32.728069,red
Lab_tele,-84,84:D8:1B:69:1E:F2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:33.309118,red
JAZMIN,-84,BC:1E:85:91:88:24,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:33.718091,red
TP-Link_ED64,-86,24:2F:D0:68:ED:64,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:34.743413,red
RAK7289CV2_D59D,-87,AC:1F:09:0C:D5:9D,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:35.373719,red
JAZMIN,-87,1E:E6:39:F3:BC:48,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:36.574163,red
Perritos,-88,2C:96:82:CE:95:F0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:38.874900,red
MARTHA 2G,-90,74:93:DA:A3:76:4F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:39.869755,red
Megalowatts,-91,1A:04:CC:78:5B:57,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:40.877226,red
Conecta1760,-91,4C:D7:C8:4B:BB:60,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:41.563739,red
Janis,-91,F4:1D:6B:27:D4:E0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:43.780032,red
LABTEL,-91,80:26:89:18:0E:63,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:44.180472,red
TP-Link_8AE2,-92,60:32:B1:51:8A:E2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:45.182904,red
EL OLIMPO,-92,00:1D:0F:D4:91:94,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:45.843247,red
FC-CC2.4G,-92,14:CC:20:67:C5:F5,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:47.678564,red
Labicer01,-92,18:D6:C7:F0:A6:88,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:48.478853,red
WIFI-DOCENTE-3P_R1,-92,04:18:D6:01:57:7E,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:49.092771,red
DraKo,-92,70:3A:0E:65:A6:E3,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:50.146665,red
Data2024,-93,74:22:BB:7F:1D:9C,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:51.783043,red
SMART_MACHINES10,-93,7C:DB:98:34:45:D4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:52.772166,red
TP-Link_91A4,-93,AC:84:C6:93:91:A4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:53.185378,red
CAMILA1996 2.4G,-93,98:1A:35:8F:12:B4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:53.984409,red
FIIS_Docentes,-93,00:81:C4:FB:A2:D0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:55.482524,red
OGC-ADMIN,-93,70:3A:0E:65:7C:A1,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:56.076229,red
CIDCP,-94,60:7F:FA:52:30:B2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:56.662628,red
Jesus2024,-94,B0:4E:26:69:F4:AC,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:57.280233,red
Ryusaki,-96,A2:82:5D:99:41:2C,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:57.679227,red
WI_FIIS,-96,00:81:C4:FB:A2:D3,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:42:58.341828,red
TeleMallqui,-42,B2:A6:11:D3:04:F9,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:43:03.192266,green
Megalowatts,-78,1A:04:CC:78:5B:57,-12.017275,-77.050423,130.2,0.95,8,Intermedia,2025-06-21T14:43:03.867348,orange
TP-Link_ED64,-83,24:2F:D0:68:ED:64,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:04.778178,red
UNI LIBRE,-84,70:3A:0E:65:82:80,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:05.046834,red
TP-Link_C33C,-84,98:DA:C4:DF:C3:3C,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:05.709095,red
MARISOL,-85,C0:C9:E3:09:9C:FB,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:06.120574,red
UNI_LIBRE_H,-87,D8:10:9F:69:89:90,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:06.391350,red
VISITANTE 2,-88,08:40:F3:9F:10:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:06.749089,red
DrxLab,-88,FC:5A:1D:25:E6:58,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:07.361691,red
RAK7289CV2_D59D,-89,AC:1F:09:0C:D5:9D,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:10.378079,red
TP-Link_4E5E,-89,CC:32:E5:8B:4E:5E,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:11.047240,red
TP-Link_91A4,-90,AC:84:C6:93:91:A4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:14.667546,red
OTI-LIBRE,-90,70:3A:0E:65:7C:A2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:15.592809,red
Gisma,-90,14:EB:B6:34:9E:B7,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:16.163462,red
OGC-ADMIN,-90,70:3A:0E:65:96:41,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:16.776500,red
OTI-LIBRE,-90,70:3A:0E:65:96:42,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:17.171369,red
SOPORTE-OTI_2.4G,-92,60:E3:27:AD:C3:56,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:17.561852,red
SMART_MACHINES10,-92,7C:DB:98:34:45:D4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:18.761578,red
TP-Link_EAE0,-92,68:FF:7B:19:EA:E0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:19.435143,red
OTI-ADMIN,-92,70:3A:0E:65:96:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:20.059102,red
LABTEL,-93,80:26:89:18:0E:63,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:20.466716,red
DraKo,-94,70:3A:0E:65:96:43,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:21.065437,red
LIBIPMET,-94,24:A4:3C:99:3B:A2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:21.657643,red
TeleMallqui,-34,B2:A6:11:D3:04:F9,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:43:26.278568,green
RAK7289CV2_D59D,-79,AC:1F:09:0C:D5:9D,-12.017275,-77.050423,130.2,0.95,8,Intermedia,2025-06-21T14:43:27.367135,orange
UNI_LIBRE_H,-83,C0:3F:DD:06:39:A0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:30.732059,red
TUTORIA-FIEE,-85,84:D8:1B:69:45:FE,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:31.281151,red
SECRETARIA,-86,98:DA:C4:63:8E:98,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:35.153842,red
Megalowatts,-87,1A:04:CC:78:5B:57,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:35.766819,red
PABELLON-DOCENTES,-87,98:DE:D0:2E:D0:F8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:36.440388,red
VISITANTE 2,-88,08:40:F3:9F:10:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:36.790669,red
UNI_LIBRE_H,-89,D8:10:9F:88:09:30,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:37.250842,red
UNI-FIEE,-90,D4:6E:0E:CD:9B:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:37.631527,red
UNI_LIBRE_H,-90,D8:10:9F:69:89:90,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:38.018610,red
DIRECT-17-HP M227f LaserJet,-91,3A:D5:7A:58:72:17,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:38.638912,red
UNI LIBRE,-92,70:3A:0E:65:82:80,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:39.248970,red
INGENIERIA  FISICA,-93,70:4F:57:0A:81:2A,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:41.161827,red
Skynets,-93,5C:62:8B:21:BB:A3,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:43.136758,red
EL OLIMPO,-94,00:1D:0F:D4:91:94,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:44.629917,red
LIFIEE-2020,-94,5C:A6:E6:9D:12:53,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:47.041018,red
hw_manage_1550,-95,D8:10:9F:88:15:5B,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:47.847182,red
NELLY,-96,DA:68:52:93:AD:E8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:48.515025,red
TP-Link_1E8F,-96,84:D8:1B:69:1E:8F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:49.135441,red
SMART_MACHINES10,-97,7C:DB:98:34:45:D4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:51.445558,red
CIDCP,-97,60:7F:FA:52:30:B2,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:43:52.616231,red
TeleMallqui,-54,B2:A6:11:D3:04:F9,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:43:57.248723,green
PABELLON-DOCENTES,-75,98:DE:D0:2E:D0:F8,-12.017275,-77.050423,130.2,0.95,8,Intermedia,2025-06-21T14:43:59.936828,orange
Megalowatts,-77,1A:04:CC:78:5B:57,-12.017275,-77.050423,130.2,0.95,8,Intermedia,2025-06-21T14:44:01.015750,orange
UNI_LIBRE_H,-81,C0:3F:DD:06:35:20,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:01.825410,red
UNI-FIEE,-82,D4:6E:0E:CD:9B:40,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:02.438969,red
RAK7289CV2_D59D,-84,AC:1F:09:0C:D5:9D,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:03.633138,red
LIFIEE-2020,-86,5C:A6:E6:9D:12:53,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:04.043481,red
UNI_LIBRE_H,-86,D8:10:9F:69:89:90,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:04.339593,red
UNI_LIBRE_H,-86,C0:F6:EC:C2:21:10,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:08.995008,red
UNI_LIBRE_H,-86,CC:20:8C:BA:BE:F0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:09.413074,red
TP-Link_1E8F,-87,84:D8:1B:69:1E:8F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:09.792800,red
DIRECT-HAnRzEBAB16FDGOLS,-89,E2:BB:9E:96:BC:98,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:10.232329,red
UNI_LIBRE_H,-89,C0:3F:DD:06:35:60,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:10.591418,red
UNI_LIBRE_H,-89,CC:20:8C:BA:C9:F0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:11.626837,red
LASTELECOMUNICACIONESNOPARAN,-90,50:C7:BF:29:6E:DC,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:12.695767,red
UNI_LIBRE_H,-90,CC:20:8C:BA:D9:F0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:13.712157,red
hw_manage_1550,-90,D8:10:9F:88:15:5B,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:14.121568,red
Conecta-110,-91,6C:68:A4:E2:54:25,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:14.912732,red
SECRETARIA,-92,98:DA:C4:63:8E:98,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:15.712463,red
CarlosEstudio2025,-92,4C:D7:C8:4B:BB:A0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:16.718079,red
junior2,-93,80:26:89:64:45:16,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:17.394117,red
UNI_LIBRE_H,-93,C0:3F:DD:06:3D:60,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:18.826682,red
ALVA AGUILAR,-94,2C:96:82:DF:1C:D8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:19.830956,red
DEDITO,-95,B0:4E:26:DC:4F:B0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:22.916339,red
SMART_MACHINES10,-96,7C:DB:98:34:45:D4,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:23.913804,red
MARISOL,-97,C0:C9:E3:09:9C:FB,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:24.318113,red
TeleMallqui,-64,B2:A6:11:D3:04:F9,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:44:28.745408,green
hw_manage_1550,-69,D8:10:9F:88:15:5B,-12.017275,-77.050423,130.2,0.95,8,Buena,2025-06-21T14:44:29.895398,green
UNI_LIBRE_H,-82,D8:10:9F:69:89:90,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:30.504072,red
DIRECT-HAnRzEBAB16FDGOLS,-84,E2:BB:9E:96:BC:98,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:30.914386,red
junior2,-84,80:26:89:64:45:16,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:31.528270,red
MOVISTAR-WIFI6-BC10,-85,08:33:ED:EF:BC:1F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:32.124123,red
Megalowatts,-86,1A:04:CC:78:5B:57,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:32.524694,red
TP-Link_1E8F,-86,84:D8:1B:69:1E:8F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:32.933497,red
ALVA AGUILAR,-87,2C:96:82:DF:1C:D8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:33.325426,red
FAMILIAATONIO,-87,08:33:ED:4D:85:7F,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:36.024827,red
PABELLON-DOCENTES,-88,98:DE:D0:2E:D0:F8,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:36.625877,red
DONVALLE,-88,E0:41:36:9B:BE:4A,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:37.423235,red
JAZMIN,-88,BC:1E:85:91:88:24,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:37.830981,red
UNI_LIBRE_H,-88,CC:20:8C:BA:DC:30,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:39.726688,red
UNI_LIBRE_H,-88,CC:20:8C:BA:D9:F0,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:40.951952,red
CONECTAESTUDIO-4250,-89,C4:EB:FF:B7:E1:C1,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:41.409021,red
UNI_LIBRE_H,-89,C0:3F:DD:06:38:60,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:41.967604,red
UNI_LIBRE_H,-89,CC:20:8C:BA:D3:30,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:42.371351,red
FEJATURALABTELE,-90,DC:36:0C:93:56:D6,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:42.743411,red
Redmi 9A,-90,E6:8D:85:1D:98:EF,-12.017275,-77.050423,130.2,0.95,8,Mala,2025-06-21T14:44:43.393284,red
